"alpha","spec","ID","pi","SegSites","TajD","HapNum","Fixed","Singletons","Doubletons","H1","H2","H2.H1","H12","Freq","Singletons.Fixed","ehh","ihh"
"1500","98","383","0.447706766917293","24","-2.2651337684846","18","4976","7","4","0.7341625","0.00313750000000002","0.00427357703505697","0.8111125","0.9925","0.00140675241157556","0.868343383456734","4651.02679820879"
"1500","98","384","0.461428571428571","21","-2.16238900151295","19","4979","7","3","0.8152125","0.000706250000000019","0.000866338531364545","0.837775","0.965","0.00140590480016067","0.936417468541821","4848.08372249512"
"1500","98","385","0.640827067669173","21","-2.02061074315905","12","4979","9","1","0.847475","0.00107500000000005","0.00126847399628313","0.888875","0.98","0.00180759188592087","0.918393444334255","4818.32193094629"
"1500","98","386","0.374561403508772","25","-2.34167649787331","10","4975","5","12","0.8350875","0.00243125","0.00291137156286017","0.9172125","0.99","0.00100502512562814","0.925444316583557","4850.36483825598"
"1500","98","387","0.332944862155388","27","-2.41347140620346","17","4973","10","6","0.8423625","0.000556250000000036","0.000660345160189391","0.8607125","0.9825","0.00201085863663784","0.935244326738329","4814.6240847484"
"1500","98","388","0.483884711779449","31","-2.40068411979111","20","4969","11","5","0.7716625","0.00165625000000003","0.00214633988304476","0.8243125","0.985","0.00221372509559267","0.89447953397657","4702.17117448754"
"1500","98","389","0.948922305764411","37","-2.27141930799424","17","4963","9","4","0.82005","0.00102500000000005","0.00124992378513512","0.8653","0.98","0.00181341930284102","0.925283156740957","4784.08700871653"
"1500","98","390","0.731290726817043","28","-2.18665537815795","13","4972","9","3","0.8841125","0.000512500000000027","0.000579677360064502","0.9170125","0.975","0.00181013676588898","0.964432140267616","4904.56656120229"
"1500","98","391","0.601416040100251","24","-2.15655702323756","19","4976","7","7","0.763625","0.00236875000000003","0.00310198068423641","0.833425","0.9675","0.00140675241157556","0.906006078376243","4755.63437361931"
"1500","98","392","0.482080200501253","23","-2.21147008728003","14","4977","5","8","0.83825","0.00102500000000005","0.00122278556516559","0.884","0.97","0.00100462125778581","0.944610937957857","4889.26168784464"
"1500","98","393","0.540989974937343","35","-2.43886308391239","15","4965","8","2","0.8746875","0.000462500000000032","0.000528760271525582","0.9027375","0.985","0.00161127895266868","0.932802469614187","4882.95501866419"
"1500","98","394","0.434511278195489","21","-2.18366168235566","12","4979","4","2","0.8887375","0.000431249999999994","0.00048523889224883","0.9123","0.9825","0.000803374171520386","0.959806823492756","4862.05127356286"
"1500","98","395","1.02981203007519","23","-1.81038660123055","15","4977","14","1","0.3568625","0.1762375","0.493852674349364","0.6989875","0.9725","0.00281293952180028","0.675549253968675","3860.61847056953"
"1500","98","396","0.566491228070175","21","-2.07935820254403","18","4979","7","4","0.574375","0.01561875","0.0271926006528836","0.7425625","0.99","0.00140590480016067","0.780520393811533","4564.10161744023"
"1500","98","397","0.376265664160401","24","-2.31559814355825","19","4976","9","3","0.8423375","0.000531249999999983","0.000630685443779938","0.865275","0.9825","0.00180868167202572","0.935004154333489","4809.79595731422"
"1500","98","398","0.451127819548872","21","-2.17052966429354","22","4979","4","5","0.707325","0.00172499999999998","0.00243876577245252","0.740925","0.97","0.000803374171520386","0.870894269959242","4765.02298942433"
"1500","98","399","0.738508771929825","22","-1.9850316205923","12","4978","4","3","0.8205375","0.00151250000000003","0.00184330393187396","0.8703125","0.97","0.000803535556448373","0.932090625749221","4848.0263525933"
"1500","98","400","0.559010025062657","33","-2.39574149807559","15","4967","8","9","0.8700375","0.000481249999999989","0.000553137077424811","0.89335","0.9775","0.00161063015904973","0.954619975080333","4839.833208735"
"1500","98","401","0.389486215538847","23","-2.27927319141006","14","4977","12","3","0.83365","0.000993750000000015","0.00119204702213161","0.87015","0.9825","0.00241109101868596","0.93024614425923","4775.36179700888"
"1500","98","402","0.311340852130326","19","-2.21656649296576","15","4981","8","2","0.85625","0.000624999999999987","0.000729927007299254","0.879375","0.9875","0.00160610319213009","0.937865450106021","4811.64475358221"
"1500","98","403","0.282644110275689","22","-2.3315588042074","15","4978","12","1","0.8887625","0.000456250000000047","0.000513354242556416","0.92175","0.985","0.00241060666934512","0.957459862311259","4936.65029513956"
"1500","98","404","0.476528822055138","29","-2.36568809669686","19","4971","18","4","0.82455","0.000993750000000015","0.00120520283791161","0.869925","0.9925","0.00362100181050091","0.916482202376409","4768.63350762028"
